sample_id,domain,role_family,target_role,competency,question,answer,role_relevance,star_structure,evidence_specificity,technical_accuracy,communication_clarity,self_awareness,evidence_level,weakness_tags,need_clarification,clarification_type,final_score_0_100,final_score_0_1,quality_label,has_tool,has_metric,has_impact,has_action,has_context,answer_length_words
AQD-C8AC76,Information & Technology,Web Development,Frontend Developer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Jadi, saya pernah berada di situasi yang cukup sulit saat migrasi dashboard utama tim kami ke Next.js. Waktu itu, saya melakukan kesalahan fatal dalam konfigurasi server-side rendering (SSR) yang menyebabkan kebocoran memori (memory leak) di production, sehingga aplikasi sempat down selama 30 menit. Saya segera mengakui kesalahan tersebut kepada tim, menghentikan deployment, dan melakukan rollback. Peran saya sebagai Frontend Lead saat itu adalah mengoordinasi pemulihan sistem. Kami langsung mengadakan sesi debugging intensif. Saya pribadi menangani refactoring pada bagian middleware untuk caching yang bermasalah, sementara rekan saya membantu memonitor error log. Ketika ada perbedaan pendapat mengenai pendekatan caching—apakah pakai SWR atau React Query—saya mengusulkan untuk melakukan A/B testing selama 2 jam dengan metrik performa. Hasilnya, kami memilih React Query karena terbukti menurunkan response time sebesar 40% dan menstabilkan penggunaan RAM hingga 25%. Pengalaman ini mengajarkan saya untuk selalu menerapkan unit testing yang ketat sebelum push ke production, dan sejak saat itu, kami berhasil mengurangi insiden downtime hingga 90% di kuartal berikutnya.",95,98,95,92,95,98,5,,False,none,95.45,0.9545,Strong,1,1,1,1,1,160
AQD-30C6B1,Information & Technology,Web Development,Frontend Developer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Wah, soal perubahan spesifikasi itu sebenarnya biasa ya di dunia kerja. Tapi kalau bicara soal deadline, saya jadi ingat waktu saya kerja jadi barista di sebuah kafe dulu. Waktu itu ada pelanggan yang minta kopi tapi minta resepnya diubah total pas kopinya sudah mau jadi. Saya sih santai saja, saya buatkan saja yang baru sesuai keinginan dia karena menurut saya yang penting pelanggan senang dan suasana kafe tetap tenang. Kalau di proyek IT, saya rasa prinsipnya sama saja sih, yang penting kita ikutin saja maunya stakeholder supaya tidak ada drama, ya kan?",25,20,10,0,30,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,17.25,0.1725,Weak,0,0,0,0,1,92
AQD-C3309F,Information & Technology,Web Development,Frontend Developer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Ya, saya pernah mengalaminya saat membangun dashboard real-time. Awalnya kami menggunakan polling biasa, tapi tiba-tiba klien meminta latensi di bawah 50ms untuk ribuan data point. Waktunya tinggal dua hari. Saya langsung melakukan refactoring besar-besaran pada arsitektur state management. Saya mengganti pendekatan dari React state biasa ke implementasi custom Observable pattern menggunakan RxJS agar stream data tidak memicu re-render pada seluruh virtual DOM tree. Saya juga melakukan fine-tuning pada algoritma binary search di dalam reducer untuk melakukan kalkulasi delta pada array objek, sehingga saya bisa meminimalkan kompleksitas waktu dari O(n) menjadi O(log n). Saya memastikan penggunaan memoization dengan useMemo yang di-hook langsung ke memori heap untuk menjaga garbage collection tidak terpicu terlalu sering. Saya bekerja tanpa henti untuk memastikan binding event listener pada WebSocket tidak menyebabkan memory leak saat data flow sangat tinggi. Akhirnya, sistem berhasil menangani buffer data yang masuk dengan sangat efisien dari sisi runtime memory.",70,60,80,90,50,40,3,impact_missing;measurable_result_missing;business_context_ignored,True,impact,68.0,0.68,Average,1,0,0,1,1,147
AQD-43F8DB,Information & Technology,Web Development,Frontend Developer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Saya pernah membuat kesalahan fatal saat migrasi library state management di H-3 sebelum peluncuran fitur dashboard utama. Saya terlalu percaya diri melakukan refactoring besar-besaran tanpa isolasi yang cukup, yang akhirnya menyebabkan sistem down total dan data user tidak tampil sama sekali di produksi. Saya sadar ini tanggung jawab saya. Saya segera menghentikan pengembangan, melakukan rollback ke versi stabil terakhir, dan mengomunikasikan situasi ini secara transparan kepada manajer proyek. Setelah sistem pulih, saya menerapkan strategi 'branching' yang lebih ketat dan menulis unit test menggunakan Jest untuk setiap komponen yang saya migrasi. Saya memutuskan untuk melakukan refactoring secara bertahap daripada sekaligus. Hasilnya, fitur tersebut berhasil diluncurkan tepat waktu dengan performa rendering yang 40% lebih cepat karena optimasi yang saya lakukan selama proses perbaikan. Kesalahan ini mengajarkan saya untuk selalu memprioritaskan stabilitas daripada kecepatan pengembangan yang ceroboh.",95,100,95,90,95,100,5,,False,none,95.75,0.9575,Strong,1,1,1,1,1,134
AQD-D3BAA4,Information & Technology,Web Development,Frontend Developer,Resilience & Handling Failure,"Di dunia IT, bikin error atau sistem nge-bug itu hal biasa. Coba ceritakan satu pengalamanmu saat melakukan kesalahan cukup fatal di sebuah project. Apa yang kamu lakukan untuk memperbaikinya?","Waktu itu saya pernah bikin bug di production, ya. Jadi stack saya saat itu pakai React dengan Next.js 14, terus saya integrasiin TypeScript, Tailwind CSS, sama Framer Motion. Saya juga pakai Redux Toolkit buat state management-nya. Terus di sisi backend-nya, kita pakai Node.js sama Express, ada database pakai PostgreSQL, di-deploy di AWS pakai Docker dan Kubernetes. Terus saya juga sempat coba implementasiin GraphQL, Apollo Client, sama Webpack buat bundling-nya. Pokoknya semuanya pakai library terbaru kayak TanStack Query sama React Hook Form. Tapi ya gitu, sistemnya sempat down sebentar, tapi saya langsung ganti library ke yang lebih stabil aja sih.",40,20,20,30,35,25,1,context_missing;measurable_result_missing;buzzword_salad,True,context,28.5,0.285,Weak,1,0,0,0,0,99
AQD-52D8D9,Information & Technology,Web Development,Frontend Developer,Resilience & Handling Failure,"Di dunia IT, bikin error atau sistem nge-bug itu hal biasa. Coba ceritakan satu pengalamanmu saat melakukan kesalahan cukup fatal di sebuah project. Apa yang kamu lakukan untuk memperbaikinya?","Waktu itu kami sedang mengerjakan migrasi framework di aplikasi e-commerce besar. Saat kami melakukan deployment, ternyata ada bug fatal di bagian integrasi payment gateway yang bikin transaksi gagal total selama dua jam. Itu kejadian yang cukup bikin panik. Kami langsung melakukan rollback ke versi sebelumnya. Setelah itu, kami melakukan evaluasi besar-besaran, kami melakukan code review ulang, dan kami memperbaiki test suite kami. Akhirnya sistem stabil lagi. Dampaknya luar biasa, proyek itu sukses besar dan kami berhasil meningkatkan performa load time sebesar 40% dan menaikkan konversi checkout hingga 25% pasca perbaikan. Tim kami sangat solid dalam menangani masalah ini, dan saya bangga kami bisa mencapai target metrik yang ditetapkan perusahaan saat itu.",65,60,50,60,70,50,3,contribution_unclear;avoidance_of_personal_accountability;lack_of_individual_depth,True,contribution,59.25,0.5925,Average,0,1,1,1,1,111
AQD-CFAFDC,Information & Technology,Web Development,Frontend Developer,Resilience & Handling Failure,"Di dunia IT, bikin error atau sistem nge-bug itu hal biasa. Coba ceritakan satu pengalamanmu saat melakukan kesalahan cukup fatal di sebuah project. Apa yang kamu lakukan untuk memperbaikinya?","Saya pernah membuat kesalahan fatal saat migrasi sistem state management di aplikasi dashboard admin perusahaan kami. Saat itu, saya tidak sengaja melakukan push ke production yang menyebabkan memory leak signifikan karena listener pada event bus tidak di-cleanup dengan benar. Akibatnya, waktu muat halaman dashboard melambat drastis dari 2 detik menjadi 15 detik, yang sangat menghambat produktivitas tim internal. Saya segera menyadari masalah ini saat monitoring tools kami memberikan alert spike penggunaan memori. Langkah pertama yang saya ambil adalah melakukan rollback ke versi stabil sebelumnya untuk memulihkan akses pengguna. Setelah sistem stabil, saya melakukan investigasi mendalam menggunakan Chrome DevTools Memory Profiler dan menemukan detatched DOM nodes yang menumpuk. Saya memperbaiki implementasi dengan mengimplementasikan pola 'useEffect cleanup' yang tepat dan menambahkan unit testing menggunakan Jest untuk memastikan garbage collection berjalan sebagaimana mestinya. Tidak hanya memperbaiki bug, saya juga melakukan refactoring pada pipeline CI/CD kami dengan mengintegrasikan Lighthouse CI untuk mendeteksi degradasi performa secara otomatis setiap kali ada pull request. Hasilnya, kami berhasil memangkas waktu build dan deployment sekaligus mengurangi total bundle size sebesar 40%, yang membuat waktu respons aplikasi menjadi jauh lebih stabil dibandingkan sebelum insiden terjadi.",95,98,95,96,98,95,5,,False,none,96.05,0.9605,Strong,1,1,1,1,1,185
AQD-0EC87D,Information & Technology,Web Development,Frontend Developer,Communication & Empathy,"Ceritakan momen di mana kamu harus menjelaskan istilah teknis yang sangat rumit kepada orang awam (seperti dosen penguji, klien, atau teman beda jurusan). Bagaimana caramu memastikannya paham?","Wah, soal menjelaskan istilah teknis ya? Sebenarnya kalau dipikir-pikir, saya lebih sering berhadapan sama masalah komunikasi pas lagi main game online sih. Waktu itu ada teman saya yang nggak paham strategi buat menang, terus saya harus kasih instruksi yang ribet banget. Tapi ya intinya, dalam komunikasi itu yang penting kita harus sabar aja sih, nggak usah terlalu pusing sama istilah teknis, karena yang penting kan tujuan utamanya tercapai dan suasana tetap santai. Saya rasa setiap orang punya cara sendiri buat paham sesuatu, jadi saya nggak terlalu memaksakan penjelasan saya harus masuk ke mereka.",30,20,20,0,35,25,1,role_relevance_low;communication_unclear;evasive_answer,True,role_relevance,21.5,0.215,Weak,0,0,0,0,1,93
AQD-31DD38,Information & Technology,Web Development,Frontend Developer,Communication & Empathy,"Ceritakan momen di mana kamu harus menjelaskan istilah teknis yang sangat rumit kepada orang awam (seperti dosen penguji, klien, atau teman beda jurusan). Bagaimana caramu memastikannya paham?","Jadi, waktu itu kami sedang mengerjakan dashboard analitik untuk klien besar. Tantangannya adalah menjelaskan konsep 'state management' dan 'lazy loading' kepada klien yang sama sekali tidak paham coding. Kami akhirnya menggunakan analogi perpustakaan supaya mereka bisa mengerti kenapa loading datanya harus bertahap. Hasilnya luar biasa, proyek kami sukses besar. Kami berhasil meningkatkan kecepatan akses dashboard sebesar 40 persen dan klien sangat puas dengan efisiensi sistemnya. Kami merasa itu adalah pencapaian tim yang hebat karena semua orang bekerja keras di bagian backend dan frontend. Kami juga mendapatkan apresiasi langsung dari direksi karena efisiensi operasional perusahaan mereka jadi meningkat drastis setelah dashboard itu kami luncurkan.",70,60,50,65,70,50,3,contribution_unclear;lack_of_individual_focus;vague_role_description,True,contribution,61.25,0.6125,Average,0,1,1,1,1,103
AQD-05BD46,Information & Technology,Web Development,Frontend Developer,Communication & Empathy,"Ceritakan momen di mana kamu harus menjelaskan istilah teknis yang sangat rumit kepada orang awam (seperti dosen penguji, klien, atau teman beda jurusan). Bagaimana caramu memastikannya paham?","Jujur, ini salah satu momen paling menampar saya. Waktu itu saya sedang membangun dashboard analitik untuk klien non-teknis, dan saya sangat bangga dengan implementasi state management menggunakan Redux Saga yang kompleks. Saya menjelaskan alur asinkronus dan 'effect middleware' ke klien dengan istilah teknis yang sangat berat. Hasilnya? Klien bingung, marah, dan menganggap sistem kami terlalu lamban karena mereka tidak paham konsep loading state yang saya jelaskan. Saya sadar kesalahan fatal saya adalah ego teknis yang mengabaikan kebutuhan audiens. Saya segera pivot, saya menghentikan sesi teknis itu dan meminta maaf. Untuk memperbaikinya, saya membuat analogi 'antrean di kasir' untuk menjelaskan flow asinkronus tersebut. Saya menggunakan alat bantu visual berupa diagram alur sederhana di Figma untuk memetakan alur data dari database ke tampilan layar. Hasilnya luar biasa, klien jadi sangat paham kenapa ada delay saat loading. Setelah perbaikan komunikasi ini, tingkat kepuasan user naik 40% dalam survei internal karena mereka merasa lebih dilibatkan. Saya juga berhasil mempercepat proses delivery fitur berikutnya sebesar 25% karena feedback yang didapat jauh lebih spesifik setelah mereka paham apa yang sebenarnya terjadi di balik layar.",95,98,95,92,96,95,5,,False,none,95.25,0.9525,Strong,1,1,1,1,1,178
AQD-83CDAD,Information & Technology,Web Development,Frontend Developer,Initiative & Ownership,"Pernahkah kamu berinisiatif memperbaiki kode, sistem, atau proses yang sebenarnya bukan tugas utamamu? Ceritakan alasannya dan apa dampak dari inisiatifmu itu.","Wah kalau soal memperbaiki kode sih saya sebenarnya lebih fokus ke desain visual ya. Dulu waktu saya kerja di kafe sebelum terjun ke IT, saya sering berinisiatif menata ulang posisi meja pelanggan supaya alur pelayanannya lebih cepat dan pengunjung tidak antre panjang. Menurut saya, kenyamanan pelanggan itu paling utama, entah itu di kafe atau pun di aplikasi. Jadi, meskipun itu bukan tugas saya sebagai barista, saya merasa senang bisa membantu alur kerja teman-teman yang lain agar tidak berantakan. Intinya sih yang penting semua orang nyaman dalam bekerja.",20,25,20,0,30,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,19.0,0.19,Weak,0,0,0,0,1,87
AQD-A73C5D,Information & Technology,Web Development,Frontend Developer,Initiative & Ownership,"Pernahkah kamu berinisiatif memperbaiki kode, sistem, atau proses yang sebenarnya bukan tugas utamamu? Ceritakan alasannya dan apa dampak dari inisiatifmu itu.","Ya, tentu saja. Di proyek terakhir kami saat membangun aplikasi dashboard admin, kami melihat bahwa waktu loading halaman utama sangat lambat, sekitar 8 detik. Padahal itu bukan tugas utama saya karena saya fokus di fitur integrasi API. Kami memutuskan untuk melakukan optimasi menyeluruh. Kami melakukan code splitting, optimasi gambar, dan memperbaiki query di sisi backend juga. Kami akhirnya berhasil memangkas waktu loading menjadi 1,5 detik. Dampaknya sangat besar karena kepuasan pengguna naik drastis dan metrik retensi kami meningkat sebesar 30% dalam satu bulan. Kami bangga sekali karena dengan kerja keras tim, proyek tersebut menjadi salah satu yang paling sukses di departemen kami saat itu.",70,60,50,65,75,50,3,contribution_unclear;lack_of_personal_ownership;vague_technical_role,True,contribution,61.75,0.6175,Average,0,1,1,1,1,104
